Ground_truth Keywords,Extracted Keywords,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywordsP@5,R@5,F@5,P@10,R@10,F@10,P@15,R@15,F@15,NDCG,MAP
"['identification', 'noniterative update', 'incremental unsupervised learning', 'ranking', 'informative potential', 'fuzzy rules', 'complex processes']","['fuzzy rule-based', 'rule-base structure', 'evolving fuzzy', 'rule-based models', 'evolving rule-based', 'rule-base evolves', 'fuzzy rules', 'unsupervised learning', 'completely retrained', 'complex processes', 'neural networks', 'real building', 'existing rules', 'models implement', 'informative data', 'component modeling', 'modeling application', 'informative potential', 'informative rules', 'noniterative update', 'incremental unsupervised', 'previously formed', 'adaptive nature', 'highly transparent', 'compact form', 'promising candidate', 'benchmark problem', 'air-conditioning component', 'installation serving', 'results illustrate', 'rules based', 'models', 'rule-base', 'rules', 'evolving', 'fuzzy', 'approach']",0.10810810810810811,0.5714285714285714,0.18181818181818182,7,37,0.0,0.0,0.0,0.1,0.14285714285714285,0.11764705882352941,0.06666666666666667,0.14285714285714285,0.09090909090909091,0.40268102413461443,0.1299411162314388
"['adaptive algorithms', 'write operations', 'point contention', 'algorithm execution', 'remote step complexity', 'system response time', 'critical section', 'minimal interval', 'active process', 'space complexity', 'performance measures']","['step complexity', 'point contention', 'space complexity', 'remote step', 'system response', 'response time', 'mutual exclusion', 'algorithms depends', 'steps performed', 'algorithm execution', 'total number', 'maximal number', 'adaptive algorithms', 'LRB', 'RRB', 'time interval', 'efficient mutual', 'depend solely', 'time unit', 'write operations', 'critical section', 'active process', 'process performs', 'presents adaptive', 'concurrently active', 'minimal interval', 'performance measures', 'paper presents', 'subsequent entries', 'algorithm', 'step', 'complexity', 'time', 'number', 'process', 'contention', 'point']",0.24324324324324326,0.8181818181818182,0.375,11,37,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.18181818181818182,0.15384615384615383,0.5048927512360445,0.23285853035853038
"['quality service', 'streaming media', 'accessible streaming content', 'multimedia projects', 'streaming content developers', 'visually impaired people', 'visual detail', 'interface elements', 'sound effects', 'accessibility issues']","['streaming content', 'Accessible streaming', 'content Make', 'Web accessibility', 'Web site', 'multimedia projects', 'interface elements', 'rich media', 'content developers', 'accessibility deal', 'accessibility issues', 'providing accessible', 'growing number', 'visually impaired', 'discern important', 'important visual', 'visual detail', 'access sound', 'sound effects', 'streaming media', 'essential part', 'impaired people', 'media accessible', 'offering quality', 'quality service', 'streaming', 'Web', 'content', 'Accessibility', 'Accessible', 'people', 'Fortunately', 'part', 'HTML', 'Section', 'quality', 'service']",0.1891891891891892,0.7,0.2978723404255319,10,37,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.1,0.08,0.46439289225310826,0.18741056166056166
['programming'],"['programming practices', 'Web developers', 'Web-based applications', 'Debugging Web', 'Web applications', 'save time', 'time tracking', 'wide variety', 'Web', 'debugging tools', 'Web-based', 'practices', 'mind', 'Debugging', 'applications', 'tools', 'author', 'save', 'time', 'tracking', 'bugs', 'arming', 'programming', 'wide', 'variety', 'written', 'developers']",0.037037037037037035,1.0,0.07142857142857142,1,27,0.0,0.0,0.0,0.1,1.0,0.18181818181818182,0.06666666666666667,1.0,0.125,0.4384092985217704,0.09090909090909091
"['digital library interoperability', 'protocols', 'scholarly publications', 'metadata harvesting protocol', 'annotation', 'searching', 'browsing', 'user services']","['Archives Initiative', 'Open Archives', 'digital library', 'library interoperability', 'OAI evolved', 'metadata harvesting', 'realizing simple', 'solving problems', 'increase access', 'scholarly publications', 'user services', 'technical framework', 'effective digital', 'interoperable digital', 'defining simple', 'harvesting protocol', 'simple protocols', 'OAI', 'Archives', 'Initiative', 'Open', 'metadata', 'digital', 'interoperability', 'library', 'LRB', 'RRB', 'simple', 'searching', 'philosophy', 'realizing', 'libraries', 'ultimately', 'browsing', 'annotation', 'mission', 'effective']",0.13513513513513514,0.625,0.22222222222222224,8,37,0.2,0.125,0.15384615384615385,0.3,0.375,0.33333333333333326,0.2,0.375,0.26086956521739135,0.5471811947850327,0.22976190476190475
"['digital library', 'metadata', 'professional roles', 'librarians', 'quality assurance', 'peer review']","['instructional resources', 'digital library', 'resource contributors', 'teaching resources', 'Library services', 'iLumina instructional', 'non-commercial instructional', 'instructional context', 'iLumina library', 'community-sharing library', 'peer review', 'distributed iLumina', 'services today', 'emerging experience', 'support services', 'central iLumina', 'iLumina repository', 'developing iLumina', 'sharing teaching', 'same-an open', 'open community', 'commercially developed', 'time characteristics', 'professional roles', 'quality assurance', 'assurance mechanisms', 'traditional peer', 'resources', 'iLumina', 'Library', 'instructional', 'digital', 'services', 'experience', 'contributors', 'users', 'distributed']",0.10810810810810811,0.6666666666666666,0.18604651162790697,6,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3877263925109825,0.12340680761733394
"['electronic scholarly communication', 'economics', 'information policy', 'electronic publishing']","['scholarly communication', 'electronic scholarly', 'university press', 'communication University', 'policy issues', 'electronic publishing', 'scholarly publishers', 'communication environment', 'long tradition', 'rapidly expanding', 'environment offers', 'promoted debates', 'information policy', 'article explores', 'joint efforts', 'action plan', 'expanding electronic', 'research library', 'library relationship', 'offers important', 'important information', 'working relationship', 'scholarly', 'electronic', 'publishing', 'university', 'advancing', 'communication', 'research', 'relationship', 'libraries', 'important', 'working', 'Symbiosis', 'alienation', 'press', 'collaboration']",0.05405405405405406,0.5,0.0975609756097561,4,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307324553526239,0.0755277409372237
"['congenial talking philosophers problem', 'computer networks', 'group mutual exclusion', 'distributed systems', 'asynchronous message passing', 'critical section', 'concurrent distributed algorithm']","['congenial talking', 'talking philosophers', 'mutual exclusion', 'philosophers problem', 'computer networks', 'suppose data', 'current disc', 'shared memory', 'Group mutual', 'disc', 'concurrently access', 'occurs naturally', 'design issues', 'ordinary mutual', 'LRB', 'memory models', 'talking', 'exclusion occurs', 'data', 'congenial', 'philosophers', 'RRB', 'mutual', 'message passing', 'networks Group', 'exclusion', 'Young', 'Group', 'computer', 'users', 'shared', 'processes', 'access', 'problem', 'networks', 'processes communicate', 'memory']",0.02702702702702703,0.14285714285714285,0.045454545454545456,7,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3609740146705036,0.14386388804993458
"['licensing strategy', 'university libraries', 'university policies', 'document servers', 'research publications', 'scientific information', 'business models']","['Kluwer Academic', 'Elsevier Science', 'National agreements', 'major publishers', 'business models', 'scientific information', 'providing information', 'closely connected', 'develop document', 'document servers', 'make research', 'research publications', 'provide access', 'wide range', 'Licensing experiences', 'licensing strategy', 'university libraries', 'university policies', 'Netherlands', 'Web', 'National', 'Academic', 'information', 'Elsevier', 'Science', 'Kluwer', 'Licensing', 'university', 'publishers', 'models', 'experiences', 'strategy', 'libraries', 'closely', 'connected', 'policies', 'develop']",0.1891891891891892,1.0,0.3181818181818182,7,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4067442358972855,0.15971714772865667
"['randomized algorithm', 'expected elementary steps']","['two-process wait-free', 'elementary steps', 'atomic variables', 'finite-state analysis', 'randomized algorithm', 'Randomized two-process', 'reader atomic', 'single writer', 'writer single', 'single reader', 'expected length', 'expected elementary', 'wait-free', 'Based', 'Randomized', 'steps', 'step', 'two-process', 'elementary', 'explicit', 'simplest', 'variables', 'analysis', 'table', 'single', 'expected', 'present', 'algorithm', 'implemented', 'writer', 'reader', 'atomic', 'reset', 'finite-state', 'proofs', 'correctness', 'length']",0.02702702702702703,0.5,0.05128205128205129,2,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23652888231693597,0.04146730462519936
"['cooperative action', 'consortial purchasing', 'electronic publication']","['Australian University', 'Australian Libraries', 'University Librarians', 'North America', 'consortial purchasing', 'university community', 'role continues', 'purchasing agent', 'cooperative action', 'associate organisations', 'electronic publication', 'community overlap', 'overlap significantly', 'important differences', 'Australian', 'role', 'Council', 'University', 'consortial', 'purchasing', 'LRB', 'RRB', 'CAUL', 'Libraries', 'Librarians', 'Zealand', 'Europe', 'North', 'America', 'constituted', 'information', 'assumed', 'highlighted', 'purposes', 'cooperative', 'action', 'sharing']",0.08108108108108109,1.0,0.15,3,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28872148746021364,0.07628004179728318
['collaboration server'],"['Adobe GoLive', 'Web authoring', 'flexible GUI', 'GUI environment', 'Central hub', 'collaboration server', 'design assets', 'design tools', 'strong contender', 'environment combined', 'comprehensive workgroup', 'tight integration', 'Adobe', 'leading design', 'Version', 'GoLive', 'Web', 'GUI', 'design', 'Central', 'assets', 'publishing', 'features', 'server', 'tools', 'hub', 'strong', 'contender', 'authoring', 'flexible', 'environment', 'combined', 'comprehensive', 'workgroup', 'collaboration', 'tight', 'integration']",0.02702702702702703,1.0,0.052631578947368425,1,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1974007477016917,0.030303030303030304
"['networking', 'reliability']","['Web sites', 'Web infrastructure', 'Web performance', 'complete view', 'increasing complexity', 'performance monitoring', 'big picture', 'busy concentrating', 'tools provide', 'optimal performance', 'Web', 'LSB', 'RSB', 'performance', 'complexity', 'infrastructure', 'provide', 'tools', 'monitoring', 'view', 'details', 'networking', 'designing', 'grasp', 'complete', 'neglect', 'big', 'picture', 'busy', 'concentrating', 'increasing', 'sites', 'content', 'increased', 'supports', 'knowledge', 'handful']",0.02702702702702703,0.5,0.05128205128205129,2,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26492151807344344,0.05263157894736842
"['mechanical models', 'thin layer', 'fast time modulation', 'parametric control', 'waveguiding medium', 'absorbing layer', 'angle of incidence', 'diffraction']","['incident wave', 'considered algorithms', 'long waves', 'high-frequency waves', 'incoming wave', 'absorbing layer', 'one-dimensional problems', 'low-frequency incident', 'space-time modulation', 'active absorbing', 'thin layer', 'black coating', 'efficient absorption', 'studied one-dimensional', 'boundary-value problem', 'self-excitation problem', 'active systems', 'frequency interval', 'time modulation', 'nonresonant parametric', 'parametric microstructures', 'parametric control', 'three-dimensional parametric', 'controlled-layer structure', 'one-dimensional boundary-value', 'ensures efficient', 'wide frequency', 'finite space-time', 'space-time resolution', 'general solution', 'mechanical models', 'wave-field measurements', 'parameter-control operations', 'disk-shaped element', 'simple acoustical', 'conceptual possibility', 'small-scale stratification']",0.10810810810810811,0.5,0.17777777777777778,8,37,0.2,0.125,0.15384615384615385,0.1,0.125,0.11111111111111112,0.06666666666666667,0.125,0.08695652173913045,0.44862161829053493,0.15832486449864497
"['joint electronic journal publishing initiative', 'scholarly communication', 'mathematics', 'partnerships', 'economic model', 'scholarly publishing', 'research libraries']","['Project Euclid', 'Cornell University', 'University Library', 'Duke University', 'University Press', 'scholarly communication', 'Specific aspects', 'publishing Project', 'research libraries', 'digital libraries', 'scholarly publishing', 'joint electronic', 'electronic journal', 'broader contexts', 'changing patterns', 'economic model', 'gained important', 'relevant experience', 'life cycle', 'journal publishing', 'publishing initiative', 'publishing scene', 'Project', 'Euclid', 'scholarly', 'libraries', 'University', 'publishing', 'communication', 'creation', 'Specific', 'role', 'Cornell', 'Library', 'Duke', 'Press', 'mathematics']",0.13513513513513514,0.7142857142857143,0.22727272727272727,7,37,0.2,0.14285714285714285,0.16666666666666666,0.1,0.14285714285714285,0.11764705882352941,0.06666666666666667,0.14285714285714285,0.09090909090909091,0.6070051535261818,0.2630270830701865
"['expression profiling', 'reagent consumption', 'sample loading robots', 'computerized real time data analysis', 'automated microseparation', 'complexation with ethidium bromide', 'real time imaging']","['gel electrophoresis', 'ultrathin-layer gel', 'DNA Large-scale', 'polymerase chain', 'subsequent ultrathin-layer', 'microwell polymerase', 'Small aliquots', 'chain reaction', 'real time', 'Large-scale genotyping', 'LRB', 'RRB', 'data analysis', 'DNA amplification', 'size PCR', 'capillary gel', 'based DNA', 'DNA fragments', 'PCR reaction', '15-20 min', 'require affordable', 'resulting products', 'automated ultrathin-layer', 'reagent consumption', 'computerized real', 'total reaction', 'reaction volume', 'time data', 'high-performance analysis', 'electrophoresis process', 'fully automated', 'Rapid microwell', 'enabling real', 'expression profiling', 'profiling require', 'high-throughput devices', 'minute quantities']",0.05405405405405406,0.2857142857142857,0.09090909090909091,7,37,0.2,0.14285714285714285,0.16666666666666666,0.1,0.14285714285714285,0.11764705882352941,0.13333333333333333,0.2857142857142857,0.18181818181818182,0.502983022585367,0.17517006802721086
