Ground_truth Keywords,Extracted Keywords,Method,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords
"['calculation of phase shifts', 'electromagnetic” field', 'field strength is zero', 'lattice QCD computation', 'lattice QCD computation of nucleon–nucleon low-energy interactions', 'Lattice sizes', 'measuring the shift of the ground state energy', 'nucleon–nucleon low-energy interactions', 'phase-shifts at any (but small) momenta', 'simulating QCD', 'tuning the background field']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,11,0
"['1-tailed Wilcoxon signed rank test', 'AAMM', 'AAMM (no adapt.)', 'AAMM technique', 'calibration', 'calibration scan', 'error curves', 'imaging', 'motion estimation', 'motion estimations', 'non-cardiac-gated sequence']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,11,0
"['1-tailed Wilcoxon signed rank test', 'AAMM', 'AAMM (no adapt.)', 'AAMM technique', 'calibration', 'calibration scan', 'error curves', 'imaging', 'motion estimation', 'motion estimations', 'non-cardiac-gated sequence']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,11,0
"['applications for this mechanism', 'applications to concrete baryogenesis models', 'brane', 'brane world scenarios', 'concrete baryogenesis models', 'cosmological evolution', 'CP violation', 'CP violation mechanism', 'fields have relaxed to their vacuum values', 'how scalar fields from brane world scenarios can play a new role in spontaneous baryogenesis', 'Hubble constant drops to a value comparable to the mass of the scalar fields', 'in the phase when the fields are rolling', 'its contribution to leptogenesis and baryogenesis', 'our mechanism', 'rolling phase', 'scalar fields', 'spontaneous baryogenesis', 'string cosmology']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,18,0
"['applications for this mechanism', 'applications to concrete baryogenesis models', 'brane', 'brane world scenarios', 'concrete baryogenesis models', 'cosmological evolution', 'CP violation', 'CP violation mechanism', 'fields have relaxed to their vacuum values', 'how scalar fields from brane world scenarios can play a new role in spontaneous baryogenesis', 'Hubble constant drops to a value comparable to the mass of the scalar fields', 'in the phase when the fields are rolling', 'its contribution to leptogenesis and baryogenesis', 'our mechanism', 'rolling phase', 'scalar fields', 'spontaneous baryogenesis', 'string cosmology']","['autonomic learning', 'inter-subjectivity', 'cognition', 'emotion', 'web-based instructional environment', 'online teaching reformation', 'quality course apparel production and management']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,18,7
"['Al2O3 nanoparticles', 'anodizing coatings', 'anodizing coating without Al2O3 nanoparticles', 'coating', 'composite anodizing coating', 'composite coating', 'electrolyte', 'friction coefficient', 'friction coefficients', 'nano-particles', 'reduce friction', 'reduction of friction coefficient', '“rolling effect”', 'Spherical nanoparticles', 'testing time', 'uncoated AZ31', 'uncoated AZ31 magnesium alloy', 'wear process']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,18,0
"['Al2O3 nanoparticles', 'anodizing coatings', 'anodizing coating without Al2O3 nanoparticles', 'coating', 'composite anodizing coating', 'composite coating', 'electrolyte', 'friction coefficient', 'friction coefficients', 'nano-particles', 'reduce friction', 'reduction of friction coefficient', '“rolling effect”', 'Spherical nanoparticles', 'testing time', 'uncoated AZ31', 'uncoated AZ31 magnesium alloy', 'wear process']",[''],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,18,1
"['alpha-particles', 'breakup cross-sections', 'breakup process', 'cluster breakup', 'comprehensive measurements of the neutron-removal and cluster breakup', 'decay energy', 'di-cluster structures', 'dominant structural mode', 'first-chance cluster breakup cross-sections', 'neutron-removal', 'neutron-rich Be isotopes', 'neutron rich isotopes', 'nuclei', 'reaction mechanics', 'valence neutrons', 'wavefunctions of the ground state and the excited states', 'xHe+A−xHe cluster structure']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,17,0
"['alpha-particles', 'breakup cross-sections', 'breakup process', 'cluster breakup', 'comprehensive measurements of the neutron-removal and cluster breakup', 'decay energy', 'di-cluster structures', 'dominant structural mode', 'first-chance cluster breakup cross-sections', 'neutron-removal', 'neutron-rich Be isotopes', 'neutron rich isotopes', 'nuclei', 'reaction mechanics', 'valence neutrons', 'wavefunctions of the ground state and the excited states', 'xHe+A−xHe cluster structure']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,17,0
"['Casimir forces or Lamb shift', 'magnetic field', 'particle', ""particle's plane wave"", 'properly shaped coil', 'quantized treatment', 'quantum field treatment', 'superconducting resonant circuit', 'vacuum', 'vacuum state']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,10,0
"['Casimir forces or Lamb shift', 'magnetic field', 'particle', ""particle's plane wave"", 'properly shaped coil', 'quantized treatment', 'quantum field treatment', 'superconducting resonant circuit', 'vacuum', 'vacuum state']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,10,0
"['clear inflections', 'crystallise', 'latent heat', 'liquid', 'material analysis by Raman spectroscopy', 'molten pool', 'phase change', 'phase transition', 'quenched', 'Raman spectroscopy', 'reflected light signal technique', 're-solidified material', 'segregation', 'segregation effects', 'solidification arrest', 'surface', 'thermograms', 'XRD analysis']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,18,0
"['clear inflections', 'crystallise', 'latent heat', 'liquid', 'material analysis by Raman spectroscopy', 'molten pool', 'phase change', 'phase transition', 'quenched', 'Raman spectroscopy', 'reflected light signal technique', 're-solidified material', 'segregation', 'segregation effects', 'solidification arrest', 'surface', 'thermograms', 'XRD analysis']","['linear model', 'hedonic price indices', 'initial or reference price', 'triplett', '2006', 'de haan and diewert', 'diewert', 'diewert', 'diewert', 'diewert', '']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,18,11
"['1-alkyl-2-methyl-3-hydroxyethylimidazolium chlorides', '1-Alkyl-3-methylimidazolium chlorides', 'acryloyl groups', 'alkylation', 'antiarrhythmics', 'anti-metastic agents', 'antimicrobial action', 'aqueous solutions', 'atom transfer radical\xa0polymerization', 'ATRP', 'bioactive applications', 'biocidal activity', 'bromides', 'carbohydrates', 'CO2', 'efficient absorption of CO2', 'electrostatic aggregation', 'gold surfaces', 'Hydrogels form', 'hydrogen bonding', 'imidazolium-based steroids', 'imidazolium salt', 'imidazolium salts', 'Imidazolium salts', 'imidazolium surfactants', 'liquid crystals', 'metal ions', 'metal nanoparticles', 'N-alkyl-N-hydroxyethylpyrrolidinonium', 'organized lamellae', 'poly(1-ethyl 3-(2-methacryloyloxy ethyl) imidazolium chloride', 'polyelectrolyte brushes', 'polymer', 'polymeric actuators', 'polymerized methylimidazolium-based ionic liquids', 'Separation applications', 'vesicle formation']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,37,0
"['1-alkyl-2-methyl-3-hydroxyethylimidazolium chlorides', '1-Alkyl-3-methylimidazolium chlorides', 'acryloyl groups', 'alkylation', 'antiarrhythmics', 'anti-metastic agents', 'antimicrobial action', 'aqueous solutions', 'atom transfer radical\xa0polymerization', 'ATRP', 'bioactive applications', 'biocidal activity', 'bromides', 'carbohydrates', 'CO2', 'efficient absorption of CO2', 'electrostatic aggregation', 'gold surfaces', 'Hydrogels form', 'hydrogen bonding', 'imidazolium-based steroids', 'imidazolium salt', 'imidazolium salts', 'Imidazolium salts', 'imidazolium surfactants', 'liquid crystals', 'metal ions', 'metal nanoparticles', 'N-alkyl-N-hydroxyethylpyrrolidinonium', 'organized lamellae', 'poly(1-ethyl 3-(2-methacryloyloxy ethyl) imidazolium chloride', 'polyelectrolyte brushes', 'polymer', 'polymeric actuators', 'polymerized methylimidazolium-based ionic liquids', 'Separation applications', 'vesicle formation']","['band of frequencies', 'conventional operation range', 'electrical resonance', 'eddy current probe', 'impedance', 'snr', 'defect-decoupling resonance-shift effect', 'near electrical resonance signal enhancement (nerse)']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,37,8
"['C', 'D', 'D and C ions', 'divertor', 'divertor plasma', 'divertor plates', 'estimated upstream W fluxes', 'experimentally observed values', 'friction with the main ions', 'FWupstrem', 'hitting to the divertor plates', 'increasing energy', 'ionization', 'ionized', 'large Larmor radius', 'near-divertor” ionization', 'observed prompt redeposition', 'plates', 'return', 'simulations', 'W', 'W atoms', 'W fluxes', 'W gross erosion', 'W ions', 'W net erosion', 'W+n ions', 'W sputtering']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,28,0
"['C', 'D', 'D and C ions', 'divertor', 'divertor plasma', 'divertor plates', 'estimated upstream W fluxes', 'experimentally observed values', 'friction with the main ions', 'FWupstrem', 'hitting to the divertor plates', 'increasing energy', 'ionization', 'ionized', 'large Larmor radius', 'near-divertor” ionization', 'observed prompt redeposition', 'plates', 'return', 'simulations', 'W', 'W atoms', 'W fluxes', 'W gross erosion', 'W ions', 'W net erosion', 'W+n ions', 'W sputtering']","['sodium trimer', 'experimental studies', 'pioneering theoretical paper', 'Martin and Davidson', '1978', 'obtuse isosceles geometry', 'linear conformation', 'extended PES sc']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,28,8
"['adjusted to accommodate buoyancy effects', 'alumina boats', 'determine the oxidation kinetics', 'furnaces', 'horizontal tube furnaces', 'oxidation test', 'Table 1 shows the time intervals chosen for examination', 'test matrix', 'TGA', 'thermogravimetric balance', 'weight change during these tests was monitored continually']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,11,0
"['adjusted to accommodate buoyancy effects', 'alumina boats', 'determine the oxidation kinetics', 'furnaces', 'horizontal tube furnaces', 'oxidation test', 'Table 1 shows the time intervals chosen for examination', 'test matrix', 'TGA', 'thermogravimetric balance', 'weight change during these tests was monitored continually']","['gfrfs', 'nonlinear systems', 'parametric-model-based method']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,11,3
"['audio position estimation', 'EKF', 'GCC algorithm', 'GCC-PHAT', 'GCC-PHAT step', 'generalised cross correlation phase transform', 'Kalman filter', 'm-th microphone pair', 'speaker', 'Speech segments', 'SRC-HE', 'VAD', 'voice activity detector']","['wavelet analysis', 'intervention analysis', 'time series analysis', 'simulation results', 'dynamic structure', ""China's FDI trends""]",Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,13,6
"['audio position estimation', 'EKF', 'GCC algorithm', 'GCC-PHAT', 'GCC-PHAT step', 'generalised cross correlation phase transform', 'Kalman filter', 'm-th microphone pair', 'speaker', 'Speech segments', 'SRC-HE', 'VAD', 'voice activity detector']","['time series analysis', 'wavelet analysis', 'intervention analysis', 'foreign direct investment (FDI)', 'economic variables', 'monitoring', 'autocorrelation', 'time-']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,13,8
"['benchmark for how theories of gravity should be evaluated', 'compare and assess', 'cutting edge astrophysical observations', 'general relativity', 'Hulse–Taylor binary pulsar', 'lunar laser ranging', 'Parameterised Post-Newtonian', 'PPN', 'PPN formalism', 'radio echo', 'theories of gravity']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,11,0
"['benchmark for how theories of gravity should be evaluated', 'compare and assess', 'cutting edge astrophysical observations', 'general relativity', 'Hulse–Taylor binary pulsar', 'lunar laser ranging', 'Parameterised Post-Newtonian', 'PPN', 'PPN formalism', 'radio echo', 'theories of gravity']","['frameworks', 'physical spacetime dimension', 'input', 'prediction', 'theory', 'standard theories', 'gravitational sector', 'spacetimes', 'dimensions', 'dimension', 'dimensions', 'dimensions']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,11,12
"['accommodate the difference in surface area between the two surfaces', 'aqueous pH', 'biomedical applications', 'effective pattern transfer', 'elevated pH', 'embossing a sacrificial layer', 'fabrication process', 'film', 'hydrogel film', 'hydrogels', 'hydrogel scaffolds', 'IPN', 'manufacture of self-folding hydrogel scaffolds', 'novel use of sacrificial layer embossing', 'PAA inter-penetrating network', 'patterned hydrogel films', 'PEGDMA', 'PEGDMA hydrogel', 'photolithographic operation', 'produce biodegradable and cell adhesive hydrogels', 'producing environmentally triggered self-folding all hydrogel scaffolds', 'proteins', 'readily available and fast throughput methods', 'roll', 'rolling', 'sacrificial layer of PAA', 'self-folding hydrogel scaffolds', 'soluble mould', 'surface', 'surfaces', 'swelling differential', 'swelling of the PAA inter-penetrating network', 'triggered consecutively', 'unrolling', 'using it as a soluble mould in the fabrication process', 'versatile platform for creating a variety of hydrogel scaffolds']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,36,0
"['accommodate the difference in surface area between the two surfaces', 'aqueous pH', 'biomedical applications', 'effective pattern transfer', 'elevated pH', 'embossing a sacrificial layer', 'fabrication process', 'film', 'hydrogel film', 'hydrogels', 'hydrogel scaffolds', 'IPN', 'manufacture of self-folding hydrogel scaffolds', 'novel use of sacrificial layer embossing', 'PAA inter-penetrating network', 'patterned hydrogel films', 'PEGDMA', 'PEGDMA hydrogel', 'photolithographic operation', 'produce biodegradable and cell adhesive hydrogels', 'producing environmentally triggered self-folding all hydrogel scaffolds', 'proteins', 'readily available and fast throughput methods', 'roll', 'rolling', 'sacrificial layer of PAA', 'self-folding hydrogel scaffolds', 'soluble mould', 'surface', 'surfaces', 'swelling differential', 'swelling of the PAA inter-penetrating network', 'triggered consecutively', 'unrolling', 'using it as a soluble mould in the fabrication process', 'versatile platform for creating a variety of hydrogel scaffolds']","['terrain data processing', 'terrain data processing', 'terrain data processing', 'terrain data processing', 'terrain data processing', 'terrain data processing', 'terrain data processing', 'terrain data processing', 'terrain data processing', 'terrain data processing', 'terrain data processing', 'terrain data processing', 'terrain data']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,36,13
